Order ID,Date,Channel / Type,Customer,Items Summary,Subtotal (PHP),VAT 12% (PHP),Delivery Fee (PHP),Grand Total (PHP),Payment Method,Payment Status,Order Status,Reference No.
ORD-20260903-03941-727DE,2026-09-03 18:38:39,ONLINE,Clara Dizon,Seafood Cajun Boil x1; Seafood Bilao Feast x1,4250.00,510.00,85.00,4845.00,HYBRID (Cash + GCash),PAID,COMPLETED,TXN-HYB-46335884
ORD-20260903-04523-DF99F,2026-09-03 18:51:24,ON_SITE,Pedro Penduko,Seafood Cajun Boil x2,3700.00,444.00,0.00,4144.00,CASH,PAID,COMPLETED,TXN-CAS-65148553
ORD-20260903-02592-87EEA,2026-09-03 18:52:38,ONLINE,Mark Bautista,Fresh Calamansi Juice Pitcher x1; Classic Seafood Paella x1; Sweet & Chili Crab Bucket x1,3880.00,465.60,85.00,4430.60,GCASH,PAID,COMPLETED,TXN-GCA-78122323
ORD-20260903-02175-D19BE,2026-09-03 19:18:30,ON_SITE,Lisa Manoban,Garlic Butter Prawns x1,1250.00,150.00,0.00,1400.00,CASH,PAID,COMPLETED,TXN-CAS-15429917
ORD-20260903-04902-54006,2026-09-03 19:20:27,ON_SITE,Juan Tamad,Garlic Butter Prawns x2; Seafood Bilao Feast x1,4900.00,588.00,0.00,5488.00,GCASH,PAID,COMPLETED,TXN-GCA-90473171
ORD-20260903-00093-AED2B,2026-09-03 19:27:41,ONLINE,Lisa Manoban,Garlic Butter Prawns x1,1250.00,150.00,85.00,1485.00,MAYA,PAID,COMPLETED,TXN-MAY-11761405
ORD-20260903-01110-70852,2026-09-03 19:30:45,ONLINE,Juan Tamad,Garlic Butter Prawns x1; Grilled Seafood Platter x1; Crispy Seafood Basket x1,4330.00,519.60,50.00,4899.60,HYBRID (Cash + GCash),PENDING,CANCELLED,N/A
ORD-20260903-01595-FF130,2026-09-03 19:32:38,ON_SITE,Katrina Halili,Classic Seafood Paella x3; Grilled Seafood Platter x1,7050.00,846.00,0.00,7896.00,MAYA,PAID,COMPLETED,TXN-MAY-67637611
ORD-20260903-02923-37ADF,2026-09-03 19:36:11,ONLINE,Ana Reyes,Classic Seafood Paella x2; Sweet & Chili Crab Bucket x1; Crispy Seafood Basket x1,6230.00,747.60,100.00,7077.60,GCASH,PAID,COMPLETED,TXN-GCA-37979312
ORD-20260903-02277-AF78B,2026-09-03 19:47:59,ON_SITE,Clara Dizon,Classic Seafood Paella x1; Seafood Cajun Boil x1,3500.00,420.00,0.00,3920.00,HYBRID (Cash + GCash),PAID,COMPLETED,TXN-HYB-96241776
ORD-20260903-00319-2AD73,2026-09-03 19:49:42,ON_SITE,Pedro Penduko,Garlic Butter Prawns x1,1250.00,150.00,0.00,1400.00,HYBRID (Cash + GCash),PAID,COMPLETED,TXN-HYB-73810034
ORD-20260903-01258-FE27B,2026-09-03 19:55:17,ON_SITE,Marian Rivera,Grilled Seafood Platter x1; Sweet & Chili Crab Bucket x1,4050.00,486.00,0.00,4536.00,MAYA,PAID,COMPLETED,TXN-MAY-68727178
ORD-20260903-00725-2B231,2026-09-03 19:56:08,ON_SITE,Joshua Garcia,Crispy Seafood Basket x2,1960.00,235.20,0.00,2195.20,CASH,PAID,COMPLETED,TXN-CAS-13793239
ORD-20260903-01745-C6BD9,2026-09-03 20:11:23,ON_SITE,Sarah Geronimo,Seafood Bilao Feast x2; Grilled Seafood Platter x2,9000.00,1080.00,0.00,10080.00,GCASH,PAID,COMPLETED,TXN-GCA-95344311
ORD-20260903-02094-BF888,2026-09-03 20:13:03,ONLINE,Ana Reyes,Seafood Cajun Boil x1,1850.00,222.00,60.00,2132.00,HYBRID (Cash + GCash),PENDING,IN_PROCESS,N/A
ORD-20260903-02848-889E1,2026-09-03 20:51:02,ONLINE,Ana Reyes,Crispy Seafood Basket x1,980.00,117.60,85.00,1182.60,GCASH,PAID,COMPLETED,TXN-GCA-63928744
ORD-20260903-04361-6EEB5,2026-09-03 21:00:11,ONLINE,Ana Reyes,Seafood Cajun Boil x1,1850.00,222.00,120.00,2192.00,MAYA,PAID,COMPLETED,TXN-MAY-29666411
ORD-20260903-04733-82977,2026-09-03 21:11:07,ONLINE,Ana Reyes,Seafood Cajun Boil x1; Classic Seafood Paella x1,3500.00,420.00,60.00,3980.00,CASH,PAID,COMPLETED,TXN-CAS-15149596
ORD-20260903-02011-26935,2026-09-03 21:16:32,ONLINE,Clara Dizon,Garlic Butter Prawns x1; Grilled Seafood Platter x1,3350.00,402.00,60.00,3812.00,HYBRID (Cash + GCash),PAID,COMPLETED,TXN-HYB-53660637
ORD-20260903-04246-6BF25,2026-09-03 21:23:46,ONLINE,Clara Dizon,Crispy Seafood Basket x1,980.00,117.60,50.00,1147.60,GCASH,PAID,COMPLETED,TXN-GCA-28400862
ORD-20260903-04849-1E7F1,2026-09-03 21:30:50,ON_SITE,Giselle Hernandez,Fresh Calamansi Juice Pitcher x1; Seafood Cajun Boil x1,2130.00,255.60,0.00,2385.60,GCASH,PAID,COMPLETED,TXN-GCA-97653959
ORD-20260903-02816-FA3D3,2026-09-03 21:35:36,ON_SITE,Marian Rivera,Crispy Seafood Basket x2,1960.00,235.20,0.00,2195.20,GCASH,PAID,COMPLETED,TXN-GCA-85759061
ORD-20260903-04776-E781A,2026-09-03 21:40:48,ONLINE,Mark Bautista,Fresh Calamansi Juice Pitcher x1,280.00,33.60,75.00,388.60,HYBRID (Cash + GCash),PAID,COMPLETED,TXN-HYB-40275776
ORD-20260904-01029-96E1B,2026-09-04 10:02:22,ONLINE,Clara Dizon,Crispy Seafood Basket x1; Fresh Calamansi Juice Pitcher x1,1260.00,151.20,50.00,1461.20,MAYA,PAID,COMPLETED,TXN-MAY-39714794
ORD-20260904-03517-F4289,2026-09-04 10:13:40,ONLINE,Juan Tamad,Fresh Calamansi Juice Pitcher x1,280.00,33.60,120.00,433.60,HYBRID (Cash + GCash),PAID,COMPLETED,TXN-HYB-83918643
ORD-20260904-00806-FF394,2026-09-04 10:16:11,ON_SITE,Maria Clara Santos,Garlic Butter Prawns x1; Seafood Cajun Boil x1; Crispy Seafood Basket x1,4080.00,489.60,0.00,4569.60,GCASH,PAID,COMPLETED,TXN-GCA-17251944
ORD-20260904-04926-F5408,2026-09-04 10:17:40,ONLINE,Mark Bautista,Sweet & Chili Crab Bucket x1,1950.00,234.00,100.00,2284.00,COD,PAID,COMPLETED,TXN-COD-12631735
ORD-20260904-04969-F1413,2026-09-04 10:19:33,ON_SITE,Mark Bautista,Garlic Butter Prawns x1,1250.00,150.00,0.00,1400.00,GCASH,PAID,COMPLETED,TXN-GCA-28709050
ORD-20260904-03295-F71C4,2026-09-04 10:21:42,ONLINE,Mark Bautista,Classic Seafood Paella x1,1650.00,198.00,85.00,1933.00,CASH,PAID,COMPLETED,TXN-CAS-69084086
ORD-20260904-04475-8DBC8,2026-09-04 10:33:13,ONLINE,Lisa Manoban,Crispy Seafood Basket x2; Garlic Butter Prawns x1; Sweet & Chili Crab Bucket x3,9060.00,1087.20,100.00,10247.20,SPLIT (Cash + GCash),PAID,COMPLETED,TXN-SPL-21646630
ORD-20260904-04949-B709A,2026-09-04 10:51:40,ONLINE,Clara Dizon,Seafood Bilao Feast x1,2400.00,288.00,100.00,2788.00,COD,PAID,COMPLETED,TXN-COD-66427419
ORD-20260904-02661-C38A4,2026-09-04 11:35:35,ON_SITE,Lisa Manoban,Garlic Butter Prawns x1; Sweet & Chili Crab Bucket x1,3200.00,384.00,0.00,3584.00,CASH,PAID,COMPLETED,TXN-CAS-41740544
ORD-20260904-03719-8F8D6,2026-09-04 11:38:42,ONLINE,Juan Tamad,Classic Seafood Paella x1,1650.00,198.00,120.00,1968.00,HYBRID (Cash + GCash),PAID,IN_PROCESS,TXN-HYB-60166717
ORD-20260904-04461-C102E,2026-09-04 11:40:20,ON_SITE,Ferdinand Marcos,Classic Seafood Paella x1,1650.00,198.00,0.00,1848.00,CASH,PAID,COMPLETED,TXN-CAS-77426013
ORD-20260904-01664-062A3,2026-09-04 11:43:55,ON_SITE,Pedro Penduko,Seafood Cajun Boil x1; Fresh Calamansi Juice Pitcher x1; Grilled Seafood Platter x2; Classic Seafood Paella x1,7980.00,957.60,0.00,8937.60,CASH,PAID,COMPLETED,TXN-CAS-24441693
ORD-20260904-04804-DBB45,2026-09-04 11:54:35,ON_SITE,Mark Bautista,Garlic Butter Prawns x1; Sweet & Chili Crab Bucket x2,5150.00,618.00,0.00,5768.00,CASH,PAID,COMPLETED,TXN-CAS-21381546
ORD-20260904-00861-9D545,2026-09-04 11:54:56,ONLINE,Mark Bautista,Seafood Cajun Boil x1,1850.00,222.00,85.00,2157.00,GCASH,PAID,COMPLETED,TXN-GCA-74809683
ORD-20260904-04414-D91AC,2026-09-04 11:56:04,ONLINE,Pedro Penduko,Sweet & Chili Crab Bucket x1; Classic Seafood Paella x1,3600.00,432.00,75.00,4107.00,MAYA,PAID,COMPLETED,TXN-MAY-75093074
ORD-20260904-02228-DACF7,2026-09-04 12:18:31,ONLINE,Pedro Penduko,Crispy Seafood Basket x1; Fresh Calamansi Juice Pitcher x1; Seafood Bilao Feast x1,3660.00,439.20,85.00,4184.20,GCASH,PAID,COMPLETED,TXN-GCA-29783130
ORD-20260904-03306-2A0E2,2026-09-04 12:24:45,ON_SITE,Ana Reyes,Sweet & Chili Crab Bucket x1,1950.00,234.00,0.00,2184.00,GCASH,PAID,COMPLETED,TXN-GCA-23860106
ORD-20260904-00422-3D384,2026-09-04 12:31:16,ONLINE,Clara Dizon,Crispy Seafood Basket x1; Classic Seafood Paella x3,5930.00,711.60,120.00,6761.60,GCASH,PAID,COMPLETED,TXN-GCA-32657032
ORD-20260904-00529-FF7CD,2026-09-04 12:38:01,ON_SITE,Maria Clara Santos,Seafood Cajun Boil x1,1850.00,222.00,0.00,2072.00,GCASH,PAID,COMPLETED,TXN-GCA-24281874
ORD-20260904-03159-E8153,2026-09-04 12:42:19,ONLINE,Ana Reyes,Grilled Seafood Platter x1,2100.00,252.00,60.00,2412.00,GCASH,PAID,COMPLETED,TXN-GCA-41170754
ORD-20260904-04174-0C4E3,2026-09-04 12:44:32,ON_SITE,Maria Clara Santos,Seafood Cajun Boil x1,1850.00,222.00,0.00,2072.00,SPLIT (Cash + GCash),PAID,COMPLETED,TXN-SPL-27964169
ORD-20260904-04155-84013,2026-09-04 12:44:50,ON_SITE,Carlos Mendoza,Grilled Seafood Platter x1,2100.00,252.00,0.00,2352.00,CASH,PAID,COMPLETED,TXN-CAS-19133884
ORD-20260904-03611-E1ECD,2026-09-04 13:11:28,ONLINE,Lisa Manoban,Sweet & Chili Crab Bucket x1; Garlic Butter Prawns x1,3200.00,384.00,60.00,3644.00,GCASH,PAID,COMPLETED,TXN-GCA-45805330
ORD-20260904-01790-C4A02,2026-09-04 13:13:30,ON_SITE,Alden Richards,Sweet & Chili Crab Bucket x2,3900.00,468.00,0.00,4368.00,CASH,PAID,COMPLETED,TXN-CAS-21324431
ORD-20260904-03131-7C654,2026-09-04 13:19:53,ONLINE,Mark Bautista,Garlic Butter Prawns x3,3750.00,450.00,85.00,4285.00,GCASH,PAID,COMPLETED,TXN-GCA-69305821
ORD-20260904-04070-A2583,2026-09-04 13:20:27,ON_SITE,Lisa Manoban,Seafood Bilao Feast x1; Fresh Calamansi Juice Pitcher x2; Classic Seafood Paella x2,6260.00,751.20,0.00,7011.20,GCASH,PAID,COMPLETED,TXN-GCA-88304119
ORD-20260904-00189-BA95F,2026-09-04 13:21:02,ON_SITE,Lisa Manoban,Crispy Seafood Basket x2,1960.00,235.20,0.00,2195.20,HYBRID (Cash + GCash),PAID,COMPLETED,TXN-HYB-92707765
ORD-20260904-01919-8AF7D,2026-09-04 13:23:30,ONLINE,Ana Reyes,Crispy Seafood Basket x1; Grilled Seafood Platter x1,3080.00,369.60,85.00,3534.60,CASH,PAID,COMPLETED,TXN-CAS-56903092
ORD-20260904-01724-C959A,2026-09-04 13:27:41,ONLINE,Clara Dizon,Seafood Bilao Feast x1,2400.00,288.00,120.00,2808.00,GCASH,PAID,COMPLETED,TXN-GCA-91060569
ORD-20260904-01154-CF772,2026-09-04 13:28:33,ONLINE,Mark Bautista,Garlic Butter Prawns x2; Classic Seafood Paella x1; Grilled Seafood Platter x2; Fresh Calamansi Juice Pitcher x2,8910.00,1069.20,120.00,10099.20,HYBRID (Cash + GCash),PAID,COMPLETED,TXN-HYB-36348429
ORD-20260904-03451-9B9F3,2026-09-04 13:37:24,ONLINE,Ana Reyes,Seafood Bilao Feast x1; Grilled Seafood Platter x1,4500.00,540.00,120.00,5160.00,HYBRID (Cash + GCash),PENDING,IN_PROCESS,N/A
ORD-20260904-03394-62685,2026-09-04 13:44:20,ONLINE,Juan Tamad,Seafood Bilao Feast x1,2400.00,288.00,60.00,2748.00,MAYA,PAID,COMPLETED,TXN-MAY-87962607
ORD-20260904-01902-C62D7,2026-09-04 14:52:01,ON_SITE,Marian Rivera,Classic Seafood Paella x1,1650.00,198.00,0.00,1848.00,GCASH,PAID,COMPLETED,TXN-GCA-26948734
ORD-20260904-02035-16DEA,2026-09-04 14:55:18,ON_SITE,Maria Clara Santos,Sweet & Chili Crab Bucket x3; Seafood Bilao Feast x1,8250.00,990.00,0.00,9240.00,GCASH,PAID,COMPLETED,TXN-GCA-68696805
ORD-20260904-03114-F54E9,2026-09-04 15:02:09,ON_SITE,Lisa Manoban,Garlic Butter Prawns x3; Crispy Seafood Basket x1,4730.00,567.60,0.00,5297.60,GCASH,PAID,COMPLETED,TXN-GCA-94835141
ORD-20260904-02308-68804,2026-09-04 15:12:37,ONLINE,Lisa Manoban,Fresh Calamansi Juice Pitcher x1,280.00,33.60,120.00,433.60,GCASH,PAID,COMPLETED,TXN-GCA-15209939
ORD-20260904-00606-3711B,2026-09-04 15:22:13,ON_SITE,Ramon Magsaysay Jr.,Crispy Seafood Basket x1; Fresh Calamansi Juice Pitcher x1,1260.00,151.20,0.00,1411.20,MAYA,PAID,COMPLETED,TXN-MAY-70075598
ORD-20260904-02776-BB348,2026-09-04 15:25:24,ONLINE,Ana Reyes,Fresh Calamansi Juice Pitcher x1; Sweet & Chili Crab Bucket x1; Grilled Seafood Platter x1,4330.00,519.60,120.00,4969.60,GCASH,PAID,COMPLETED,TXN-GCA-73424521
ORD-20260904-04100-2AC72,2026-09-04 15:34:19,ON_SITE,Alden Richards,Crispy Seafood Basket x1; Garlic Butter Prawns x1,2230.00,267.60,0.00,2497.60,GCASH,PAID,COMPLETED,TXN-GCA-54295850
ORD-20260904-01881-CB5EE,2026-09-04 16:03:54,ONLINE,Lisa Manoban,Grilled Seafood Platter x2; Sweet & Chili Crab Bucket x1; Classic Seafood Paella x1,7800.00,936.00,85.00,8821.00,GCASH,PAID,COMPLETED,TXN-GCA-24530823
ORD-20260904-04083-25E73,2026-09-04 16:04:01,ON_SITE,Matteo Guidicelli,Classic Seafood Paella x1,1650.00,198.00,0.00,1848.00,HYBRID (Cash + GCash),PAID,COMPLETED,TXN-HYB-39094333
ORD-20260904-00183-EA329,2026-09-04 16:04:56,ON_SITE,Lisa Manoban,Seafood Bilao Feast x1; Fresh Calamansi Juice Pitcher x1; Sweet & Chili Crab Bucket x1,4630.00,555.60,0.00,5185.60,SPLIT (Cash + GCash),PAID,COMPLETED,TXN-SPL-45879765
ORD-20260904-04352-B6581,2026-09-04 16:14:02,ON_SITE,Joshua Garcia,Sweet & Chili Crab Bucket x1,1950.00,234.00,0.00,2184.00,CASH,PAID,COMPLETED,TXN-CAS-91162827
ORD-20260904-04541-B0AAC,2026-09-04 16:33:32,ONLINE,Clara Dizon,Seafood Cajun Boil x1,1850.00,222.00,50.00,2122.00,SPLIT (Cash + GCash),PAID,COMPLETED,TXN-SPL-17545169
ORD-20260904-03779-A3B7C,2026-09-04 16:34:43,ONLINE,Clara Dizon,Seafood Cajun Boil x1; Garlic Butter Prawns x3,5600.00,672.00,120.00,6392.00,GCASH,PAID,COMPLETED,TXN-GCA-62870740
ORD-20260904-02200-E3A2C,2026-09-04 16:36:37,ON_SITE,Marian Rivera,Sweet & Chili Crab Bucket x1; Grilled Seafood Platter x2,6150.00,738.00,0.00,6888.00,MAYA,PAID,COMPLETED,TXN-MAY-73735371
ORD-20260904-02480-F8C81,2026-09-04 17:10:41,ON_SITE,Kathryn Bernardo,Crispy Seafood Basket x1,980.00,117.60,0.00,1097.60,CASH,PAID,COMPLETED,TXN-CAS-78309542
ORD-20260904-02928-D49B2,2026-09-04 17:16:23,ONLINE,Clara Dizon,Classic Seafood Paella x1; Garlic Butter Prawns x1,2900.00,348.00,100.00,3348.00,GCASH,PAID,COMPLETED,TXN-GCA-42852295
ORD-20260904-02620-449E3,2026-09-04 17:49:52,ON_SITE,Ferdinand Marcos,Crispy Seafood Basket x1; Garlic Butter Prawns x2; Seafood Bilao Feast x3; Seafood Cajun Boil x1,12530.00,1503.60,0.00,14033.60,CASH,PAID,COMPLETED,TXN-CAS-41527718
ORD-20260904-01780-A34A7,2026-09-04 17:50:01,ON_SITE,Joshua Garcia,Grilled Seafood Platter x2; Fresh Calamansi Juice Pitcher x1; Garlic Butter Prawns x1,5730.00,687.60,0.00,6417.60,CASH,PAID,COMPLETED,TXN-CAS-94039463
ORD-20260904-02828-4EDA5,2026-09-04 17:58:00,ON_SITE,Dingdong Dantes,Sweet & Chili Crab Bucket x1; Grilled Seafood Platter x1,4050.00,486.00,0.00,4536.00,HYBRID (Cash + GCash),REFUNDED,CANCELLED,N/A
ORD-20260904-04742-0DD6B,2026-09-04 18:04:30,ON_SITE,Giselle Hernandez,Seafood Cajun Boil x1,1850.00,222.00,0.00,2072.00,GCASH,PAID,COMPLETED,TXN-GCA-44687452
ORD-20260904-04378-41976,2026-09-04 18:08:07,ON_SITE,Giselle Hernandez,Grilled Seafood Platter x2,4200.00,504.00,0.00,4704.00,CASH,PAID,COMPLETED,TXN-CAS-57002251
ORD-20260904-03235-4C59F,2026-09-04 18:13:02,ONLINE,Lisa Manoban,Fresh Calamansi Juice Pitcher x1,280.00,33.60,50.00,363.60,SPLIT (Cash + GCash),REFUNDED,CANCELLED,N/A
ORD-20260904-03945-FAFC7,2026-09-04 18:19:11,ONLINE,Ana Reyes,Classic Seafood Paella x1,1650.00,198.00,100.00,1948.00,HYBRID (Cash + GCash),PAID,COMPLETED,TXN-HYB-98883982
ORD-20260904-03876-88772,2026-09-04 18:25:25,ONLINE,Clara Dizon,Seafood Bilao Feast x1; Sweet & Chili Crab Bucket x1; Fresh Calamansi Juice Pitcher x2,4910.00,589.20,120.00,5619.20,HYBRID (Cash + GCash),PAID,COMPLETED,TXN-HYB-89434992
ORD-20260904-04051-68FF6,2026-09-04 18:36:36,ONLINE,Juan Tamad,Grilled Seafood Platter x1,2100.00,252.00,85.00,2437.00,CASH,PAID,COMPLETED,TXN-CAS-65118510
ORD-20260904-00354-B2416,2026-09-04 18:50:25,ONLINE,Clara Dizon,Crispy Seafood Basket x1; Grilled Seafood Platter x1,3080.00,369.60,85.00,3534.60,GCASH,PAID,COMPLETED,TXN-GCA-13891919
ORD-20260904-04854-FAEDD,2026-09-04 18:52:36,ONLINE,Juan Tamad,Fresh Calamansi Juice Pitcher x2; Garlic Butter Prawns x1,1810.00,217.20,75.00,2102.20,GCASH,PAID,COMPLETED,TXN-GCA-26547374
ORD-20260904-01072-F5EE1,2026-09-04 19:00:43,ON_SITE,Ana Reyes,Sweet & Chili Crab Bucket x1; Garlic Butter Prawns x1; Fresh Calamansi Juice Pitcher x3; Classic Seafood Paella x1,5690.00,682.80,0.00,6372.80,CASH,PAID,COMPLETED,TXN-CAS-64636270
ORD-20260904-03110-C0710,2026-09-04 19:07:52,ON_SITE,Pedro Penduko,Garlic Butter Prawns x1,1250.00,150.00,0.00,1400.00,CASH,PAID,COMPLETED,TXN-CAS-32174325
ORD-20260904-02036-F4574,2026-09-04 19:09:40,ONLINE,Juan Tamad,Garlic Butter Prawns x1; Seafood Cajun Boil x1,3100.00,372.00,75.00,3547.00,SPLIT (Cash + GCash),PAID,COMPLETED,TXN-SPL-18631801
ORD-20260904-04014-1CFAA,2026-09-04 19:45:56,ON_SITE,Sarah Geronimo,Fresh Calamansi Juice Pitcher x2; Seafood Bilao Feast x1,2960.00,355.20,0.00,3315.20,CASH,PAID,COMPLETED,TXN-CAS-99559372
ORD-20260904-04876-32448,2026-09-04 19:55:51,ONLINE,Pedro Penduko,Crispy Seafood Basket x1,980.00,117.60,85.00,1182.60,HYBRID (Cash + GCash),PAID,COMPLETED,TXN-HYB-61509601
ORD-20260904-03301-75EA1,2026-09-04 20:01:58,ON_SITE,Matteo Guidicelli,Classic Seafood Paella x1; Crispy Seafood Basket x1,2630.00,315.60,0.00,2945.60,GCASH,PAID,COMPLETED,TXN-GCA-85930667
ORD-20260904-02740-C2297,2026-09-04 20:05:03,ONLINE,Lisa Manoban,Crispy Seafood Basket x1,980.00,117.60,50.00,1147.60,SPLIT (Cash + GCash),PAID,COMPLETED,TXN-SPL-95712481
ORD-20260904-01446-0B811,2026-09-04 20:18:51,ON_SITE,Joshua Garcia,Fresh Calamansi Juice Pitcher x1; Seafood Bilao Feast x1,2680.00,321.60,0.00,3001.60,CASH,PAID,COMPLETED,TXN-CAS-28966359
ORD-20260904-04502-31C15,2026-09-04 20:29:35,ON_SITE,Mark Bautista,Classic Seafood Paella x1; Seafood Cajun Boil x1; Seafood Bilao Feast x1,5900.00,708.00,0.00,6608.00,HYBRID (Cash + GCash),PAID,COMPLETED,TXN-HYB-72791493
ORD-20260904-02611-ED396,2026-09-04 20:45:58,ONLINE,Pedro Penduko,Crispy Seafood Basket x1; Grilled Seafood Platter x1,3080.00,369.60,75.00,3524.60,GCASH,PAID,COMPLETED,TXN-GCA-61961237
ORD-20260904-02992-FCA5C,2026-09-04 20:50:20,ONLINE,Lisa Manoban,Garlic Butter Prawns x2; Seafood Cajun Boil x1,4350.00,522.00,60.00,4932.00,CASH,PAID,COMPLETED,TXN-CAS-90938030
ORD-20260904-01328-69E16,2026-09-04 21:07:58,ON_SITE,Alden Richards,Fresh Calamansi Juice Pitcher x1; Grilled Seafood Platter x1,2380.00,285.60,0.00,2665.60,CASH,PAID,COMPLETED,TXN-CAS-76752008
ORD-20260904-04110-8319C,2026-09-04 21:10:20,ON_SITE,Maria Clara Santos,Fresh Calamansi Juice Pitcher x2,560.00,67.20,0.00,627.20,CASH,PAID,COMPLETED,TXN-CAS-51181258
ORD-20260904-04376-937E7,2026-09-04 21:17:04,ONLINE,Lisa Manoban,Garlic Butter Prawns x1; Seafood Cajun Boil x1; Sweet & Chili Crab Bucket x2,7000.00,840.00,100.00,7940.00,GCASH,PAID,COMPLETED,TXN-GCA-98327440
ORD-20260904-00114-D337E,2026-09-04 21:41:35,ONLINE,Lisa Manoban,Classic Seafood Paella x1; Fresh Calamansi Juice Pitcher x1,1930.00,231.60,75.00,2236.60,MAYA,PAID,COMPLETED,TXN-MAY-42605972
ORD-20260904-02762-EE9C4,2026-09-04 21:47:46,ON_SITE,Ramon Magsaysay Jr.,Classic Seafood Paella x1; Garlic Butter Prawns x1; Fresh Calamansi Juice Pitcher x2; Sweet & Chili Crab Bucket x1,5410.00,649.20,0.00,6059.20,HYBRID (Cash + GCash),PAID,COMPLETED,TXN-HYB-40157179
ORD-20260905-01896-2B4CE,2026-09-05 10:16:26,ONLINE,Pedro Penduko,Fresh Calamansi Juice Pitcher x1,280.00,33.60,85.00,398.60,GCASH,PAID,COMPLETED,TXN-GCA-20016156
ORD-20260905-00551-DE275,2026-09-05 10:18:57,ON_SITE,Bea Alonzo,Garlic Butter Prawns x1; Grilled Seafood Platter x1,3350.00,402.00,0.00,3752.00,HYBRID (Cash + GCash),PAID,COMPLETED,TXN-HYB-51661955
ORD-20260905-04518-6315F,2026-09-05 10:24:14,ON_SITE,Juan Tamad,Sweet & Chili Crab Bucket x1; Seafood Bilao Feast x1,4350.00,522.00,0.00,4872.00,GCASH,PAID,COMPLETED,TXN-GCA-48045713
ORD-20260905-00201-A1596,2026-09-05 10:31:57,ONLINE,Mark Bautista,Fresh Calamansi Juice Pitcher x1,280.00,33.60,120.00,433.60,GCASH,PAID,COMPLETED,TXN-GCA-89882536
ORD-20260905-04039-3A4D3,2026-09-05 10:34:20,ON_SITE,Pedro Penduko,Garlic Butter Prawns x1; Sweet & Chili Crab Bucket x1,3200.00,384.00,0.00,3584.00,CASH,PAID,COMPLETED,TXN-CAS-31568041
ORD-20260905-02725-BD389,2026-09-05 10:38:40,ON_SITE,Giselle Hernandez,Grilled Seafood Platter x1,2100.00,252.00,0.00,2352.00,CASH,PAID,COMPLETED,TXN-CAS-70648709
ORD-20260905-01416-D1E7F,2026-09-05 10:40:29,ON_SITE,Dindo Dela Cruz,Crispy Seafood Basket x1,980.00,117.60,0.00,1097.60,CASH,REFUNDED,CANCELLED,N/A
ORD-20260905-00341-E8B95,2026-09-05 10:46:41,ONLINE,Juan Tamad,Seafood Bilao Feast x1; Sweet & Chili Crab Bucket x2; Grilled Seafood Platter x1; Garlic Butter Prawns x1,9650.00,1158.00,100.00,10908.00,HYBRID (Cash + GCash),PAID,COMPLETED,TXN-HYB-63812093
ORD-20260905-04870-E401C,2026-09-05 10:50:57,ON_SITE,Dingdong Dantes,Seafood Bilao Feast x1; Grilled Seafood Platter x1,4500.00,540.00,0.00,5040.00,SPLIT (Cash + GCash),PAID,COMPLETED,TXN-SPL-13883358
ORD-20260905-04122-727E7,2026-09-05 10:52:05,ON_SITE,Marian Rivera,Crispy Seafood Basket x1; Sweet & Chili Crab Bucket x2; Fresh Calamansi Juice Pitcher x1; Grilled Seafood Platter x2,9360.00,1123.20,0.00,10483.20,GCASH,PAID,COMPLETED,TXN-GCA-21219705
ORD-20260905-04732-4FBA7,2026-09-05 10:54:06,ONLINE,Clara Dizon,Seafood Bilao Feast x1,2400.00,288.00,85.00,2773.00,GCASH,PAID,COMPLETED,TXN-GCA-64848032
ORD-20260905-00244-1112C,2026-09-05 10:54:31,ON_SITE,Lisa Manoban,Seafood Cajun Boil x1; Sweet & Chili Crab Bucket x2; Seafood Bilao Feast x1; Grilled Seafood Platter x1,10250.00,1230.00,0.00,11480.00,HYBRID (Cash + GCash),PAID,COMPLETED,TXN-HYB-38965119
ORD-20260905-04716-3C483,2026-09-05 10:59:13,ONLINE,Juan Tamad,Fresh Calamansi Juice Pitcher x2; Classic Seafood Paella x1,2210.00,265.20,60.00,2535.20,GCASH,PAID,COMPLETED,TXN-GCA-94314026
ORD-20260905-01152-C343B,2026-09-05 11:09:25,ONLINE,Pedro Penduko,Sweet & Chili Crab Bucket x1,1950.00,234.00,85.00,2269.00,GCASH,PAID,COMPLETED,TXN-GCA-68673343
ORD-20260905-00898-CCDA7,2026-09-05 11:20:15,ON_SITE,Daniel Padilla,Seafood Bilao Feast x2; Seafood Cajun Boil x1,6650.00,798.00,0.00,7448.00,HYBRID (Cash + GCash),PAID,COMPLETED,TXN-HYB-53769355
ORD-20260905-04143-E049E,2026-09-05 11:29:42,ONLINE,Pedro Penduko,Garlic Butter Prawns x1; Classic Seafood Paella x1,2900.00,348.00,120.00,3368.00,GCASH,PAID,COMPLETED,TXN-GCA-30761847
ORD-20260905-03964-8BC2B,2026-09-05 11:40:11,ON_SITE,Ana Reyes,Grilled Seafood Platter x2; Classic Seafood Paella x1,5850.00,702.00,0.00,6552.00,SPLIT (Cash + GCash),PAID,COMPLETED,TXN-SPL-83217445
ORD-20260905-03014-B4D76,2026-09-05 11:51:07,ON_SITE,Giselle Hernandez,Classic Seafood Paella x1; Sweet & Chili Crab Bucket x1,3600.00,432.00,0.00,4032.00,SPLIT (Cash + GCash),PAID,COMPLETED,TXN-SPL-25655361
